z6-11639;Port1;;;;;;;;;;;;;;;Port7;;Port8;
# Records: 5362;ATMOS 41 All-in-one Weather Station;;;;;;;;;;;;;;;Battery;;Barometer;
Timestamps; W/m² Solar Radiation; mm Precipitation; Lightning Activity; km Lightning Distance;° Wind Direction; m/s Wind Speed; m/s Gust Speed; °C Air Temperature; kPa Vapor Pressure; kPa Atmospheric Pressure;° X-axis Level;° Y-axis Level; mm/h Max Precip Rate; °C RH Sensor Temp; kPa VPD;% Battery Percent; mV Battery Voltage; kPa Reference Pressure; °C Logger Temperature
07/12/2024 12:15:00 AM;0;0;0;0;109;4,13;4,98;6;0,742;99,63;-0,9;-1,4;0;5,3;0,19;100;8611;99,7;5,8
07/12/2024 12:20:00 AM;0;0;0;0;73;4,56;5,26;5,8;0,742;99,64;-0,4;0,9;0;5,3;0,18;100;8608;99,69;5,9
07/12/2024 12:25:00 AM;0;0;0;0;63;5,03;5,67;5,6;0,738;99,64;-0,3;-2,6;0;5,3;0,17;100;8617;99,69;5,8
07/12/2024 12:30:00 AM;0;0;0;0;341;6,94;9,82;5,4;0,736;99,62;-1,3;1;0;5,3;0,16;100;8621;99,69;5,7
07/12/2024 12:35:00 AM;0;0;0;0;320;8,32;11,38;5;0,728;99,62;0,6;-5;0;5,1;0,15;100;8626;99,68;5,6
07/12/2024 12:40:00 AM;0;0;0;0;324;8,06;10,8;5,2;0,728;99,62;-0,6;-1,3;0;5;0,15;100;8626;99,68;5,4
07/12/2024 12:45:00 AM;0;0;0;0;307;4,09;7,37;5,2;0,726;99,63;0,2;-1;0;5;0,16;100;8627;99,69;5,4
07/12/2024 12:50:00 AM;0;0;0;0;239;4,52;7,06;5,4;0,73;99,64;-1;-1,6;0;4,9;0,17;100;8627;99,7;5,3
07/12/2024 12:55:00 AM;0;0;0;0;234;5,26;6,43;7,1;0,752;99,65;-1,4;-4,3;0;5,2;0,26;100;8627;99,71;5,6
07/12/2024 01:00:00 AM;0;0;0;0;213;2,11;5,67;5,3;0,744;99,66;-1,1;-1,7;0;5,3;0,15;100;8627;99,72;5,6
07/12/2024 01:05:00 AM;0;0;0;0;294;1,91;4,49;5,3;0,734;99,66;0,3;-1,9;0;5,2;0,16;100;8627;99,73;5,4
07/12/2024 01:10:00 AM;0;0;1;40;301;2,84;4,32;4,9;0,724;99,67;-0,9;-1;0;5;0,14;100;8629;99,73;5,4
07/12/2024 01:15:00 AM;0;0;0;0;237;2,09;4,72;4,8;0,722;99,67;-0,7;-3,5;0;4,9;0,14;100;8627;99,73;5,3
07/12/2024 01:20:00 AM;0;0;0;0;242;3,23;4,54;4,4;0,714;99,67;-0,7;-1,1;0;4,7;0,12;100;8599;99,73;5
07/12/2024 01:25:00 AM;0;0;1;40;179;1,74;3,13;4,7;0,702;99,68;-0,7;-2,1;0;4,4;0,15;100;8613;99,74;4,9
07/12/2024 01:30:00 AM;0;0;0;0;53;1,45;2,32;4,2;0,708;99,69;-0,2;-1,7;0;4,4;0,12;100;8619;99,75;4,8
07/12/2024 01:35:00 AM;0;0;1;34;86;1,64;2,22;3,6;0,69;99,69;-0,6;-0,8;0;4,1;0,1;100;8619;99,75;4,5
07/12/2024 01:40:00 AM;0;0;0;0;49;1,14;2,07;4,4;0,694;99,68;-0,6;-1,5;0;3,9;0,14;100;8618;99,75;4,3
07/12/2024 01:45:00 AM;0;0;0;0;143;0,87;1,66;4,5;0,706;99,68;-1,5;-2,1;0;3,9;0,14;100;8618;99,75;4,2
07/12/2024 01:50:00 AM;0;0;0;0;61;1,77;2,26;4,1;0,7;99,69;-0,8;-3,3;0;3,8;0,12;100;8620;99,76;4,2
07/12/2024 01:55:00 AM;0;0;0;0;83;1,68;2,15;3,9;0,698;99,7;-0,5;-0,8;0;3,7;0,11;100;8617;99,76;4
